user,mode,dt,d_km,slope,t_a,t_b,lat_a,lng_a,lat_b,lng_b,near_frontier,reach_frac
0,cycling,2.0,0.347,5.8,94.0,92.0,51.53672,-0.18896,51.5342,-0.186,False,0.677
0,cycling,2.0,0.347,5.8,17.0,19.0,51.43077,-0.18591,51.43329,-0.18887,False,0.677
5,cycling,2.0,0.324,6.2,64.0,66.0,51.52816,-0.14477,51.53089,-0.14311,False,0.783
5,cycling,2.0,0.347,5.8,6.0,4.0,51.46748,-0.19506,51.47,-0.19802,False,0.783
0,cycling,2.0,0.324,6.2,70.0,72.0,51.51115,-0.16857,51.51388,-0.16691,False,0.677
0,cycling,2.0,0.32,6.2,70.0,72.0,51.51115,-0.16857,51.51137,-0.16395,False,0.677
4,cycling,2.0,0.32,6.2,107.0,105.0,51.48293,-0.03322,51.48314,-0.02861,False,0.547
4,cycling,2.0,0.32,6.2,63.0,61.0,51.55419,-0.03913,51.5544,-0.03451,False,0.547
4,cycling,2.0,0.32,6.3,43.0,41.0,51.56613,-0.00939,51.56634,-0.00478,False,0.547
4,cycling,2.0,0.346,5.8,115.0,113.0,51.54955,-0.14075,51.54704,-0.13778,True,0.547
4,cycling,2.0,0.324,6.2,115.0,117.0,51.54955,-0.14075,51.55228,-0.13909,True,0.547
1,cycling,2.0,0.321,6.2,91.0,93.0,51.43207,-0.15824,51.43229,-0.15363,False,0.838
1,cycling,2.0,0.321,6.2,21.0,23.0,51.54296,-0.2256,51.54317,-0.22097,False,0.838
1,cycling,2.0,0.346,5.8,49.0,51.0,51.54516,-0.12096,51.54768,-0.12392,False,0.838
5,cycling,2.0,0.321,6.2,23.0,21.0,51.45591,-0.21552,51.45613,-0.2109,False,0.783
5,cycling,2.0,0.347,5.8,72.0,74.0,51.54066,-0.21801,51.54317,-0.22097,False,0.783
5,cycling,2.0,0.32,6.2,116.0,118.0,51.53428,-0.01088,51.53449,-0.00627,True,0.783
5,cycling,2.0,0.324,6.2,44.0,42.0,51.45772,-0.12028,51.45499,-0.12194,False,0.783
5,cycling,2.0,0.32,6.2,44.0,46.0,51.45772,-0.12028,51.45793,-0.11567,False,0.783
1,cycling,2.0,0.324,6.2,28.0,26.0,51.55158,-0.21138,51.54885,-0.21304,False,0.838
1,cycling,2.0,0.347,5.8,107.0,105.0,51.42266,-0.13258,51.42518,-0.13554,False,0.838
0,cycling,2.0,0.32,6.2,80.0,82.0,51.49488,-0.06182,51.49509,-0.05721,False,0.677
4,cycling,2.0,0.346,5.8,108.0,110.0,51.51121,-0.1102,51.51372,-0.11316,True,0.547
4,cycling,2.0,0.346,5.8,108.0,110.0,51.51121,-0.1102,51.50869,-0.10724,True,0.547
4,cycling,2.0,0.324,6.2,108.0,106.0,51.51121,-0.1102,51.51393,-0.10854,False,0.547
4,cycling,2.0,0.32,6.2,108.0,106.0,51.51121,-0.1102,51.51142,-0.10559,False,0.547
4,cycling,2.0,0.346,5.8,94.0,96.0,51.51248,-0.08251,51.515,-0.08546,False,0.547
0,cycling,2.0,0.324,6.2,42.0,40.0,51.45836,-0.10644,51.45563,-0.1081,False,0.677
0,cycling,2.0,0.321,6.2,26.0,28.0,51.45427,-0.1941,51.45405,-0.19871,False,0.677
3,walking,2.0,0.324,6.2,76.0,74.0,51.54037,-0.05206,51.54309,-0.05039,False,0.302
3,walking,2.0,0.32,6.2,76.0,74.0,51.54037,-0.05206,51.54057,-0.04744,False,0.302
3,walking,2.0,0.324,6.2,24.0,22.0,51.5611,-0.00349,51.55838,-0.00515,False,0.302
4,cycling,2.0,0.346,5.8,102.0,100.0,51.50054,0.00441,51.49802,0.00736,False,0.547
0,cycling,2.0,0.347,5.8,80.0,82.0,51.5179,-0.13755,51.52041,-0.14051,False,0.677
3,walking,2.0,0.346,5.8,55.0,53.0,51.56404,-0.05557,51.56153,-0.05262,False,0.302
3,walking,2.0,0.324,6.2,55.0,57.0,51.56404,-0.05557,51.56132,-0.05723,False,0.302
3,walking,2.0,0.346,5.8,20.0,22.0,51.55796,-0.01438,51.55544,-0.01143,False,0.302
0,cycling,2.0,0.347,5.8,5.0,3.0,51.43207,-0.15824,51.43459,-0.1612,False,0.677
4,cycling,2.0,0.32,6.2,102.0,100.0,51.50054,0.00441,51.50075,0.00902,False,0.547
4,cycling,2.0,0.346,5.8,85.0,83.0,51.49929,-0.02326,51.5018,-0.02621,False,0.547
4,cycling,2.0,0.324,6.2,58.0,60.0,51.51688,0.01439,51.51416,0.01272,False,0.547
4,cycling,2.0,0.324,6.2,57.0,59.0,51.56488,-0.0371,51.56216,-0.03876,False,0.547
0,cycling,2.0,0.346,5.8,117.0,115.0,51.52779,-0.03728,51.53031,-0.04024,True,0.677
4,cycling,2.0,0.346,5.8,77.0,79.0,51.49991,-0.00942,51.4974,-0.00647,False,0.547
4,cycling,2.0,0.324,6.2,23.0,21.0,51.58703,0.04381,51.58431,0.04215,False,0.547
0,cycling,2.0,0.321,6.2,39.0,41.0,51.46956,-0.20725,51.46978,-0.20264,False,0.677
1,cycling,2.0,0.325,6.2,107.0,109.0,51.42266,-0.13258,51.4254,-0.13093,True,0.838
1,cycling,2.0,0.32,6.2,94.0,92.0,51.52779,-0.03728,51.52758,-0.0419,False,0.838
1,cycling,2.0,0.346,5.8,114.0,112.0,51.54538,0.00038,51.5479,-0.00257,True,0.838
1,cycling,2.0,0.32,6.3,114.0,116.0,51.54538,0.00038,51.54559,0.005,True,0.838
5,cycling,2.0,0.346,5.8,63.0,65.0,51.51875,-0.11908,51.52126,-0.12204,False,0.783
5,cycling,2.0,0.32,6.2,63.0,61.0,51.51875,-0.11908,51.51854,-0.12369,False,0.783
5,cycling,2.0,0.32,6.2,63.0,65.0,51.51875,-0.11908,51.51896,-0.11446,False,0.783
1,cycling,2.0,0.324,6.2,84.0,82.0,51.45836,-0.10644,51.46109,-0.10479,False,0.838
1,cycling,2.0,0.32,6.2,84.0,86.0,51.45836,-0.10644,51.45815,-0.11106,False,0.838
0,cycling,2.0,0.346,5.8,115.0,113.0,51.55189,-0.08993,51.54937,-0.08697,True,0.677
0,cycling,2.0,0.324,6.2,108.0,110.0,51.55062,-0.11765,51.54789,-0.1193,True,0.677
0,cycling,2.0,0.32,6.2,116.0,114.0,51.5301,-0.04485,51.52989,-0.04947,True,0.677
0,cycling,2.0,0.32,6.2,117.0,119.0,51.52779,-0.03728,51.528,-0.03267,True,0.677
3,walking,2.0,0.346,5.8,106.0,104.0,51.51919,0.00682,51.52171,0.00387,False,0.302
0,cycling,2.0,0.324,6.2,98.0,96.0,51.53426,-0.1276,51.53153,-0.12926,False,0.677
1,cycling,2.0,0.347,5.8,86.0,88.0,51.45707,-0.13412,51.45959,-0.13707,False,0.838
1,cycling,2.0,0.32,6.2,46.0,48.0,51.5179,-0.13755,51.51811,-0.13293,False,0.838
0,cycling,2.0,0.32,6.2,55.0,53.0,51.45209,-0.06992,51.45188,-0.07453,False,0.677
0,cycling,2.0,0.347,5.8,34.0,36.0,51.46756,-0.13672,51.47008,-0.13968,False,0.677
0,cycling,2.0,0.347,5.8,34.0,32.0,51.46756,-0.13672,51.46505,-0.13376,False,0.677
0,cycling,2.0,0.324,6.2,34.0,32.0,51.46756,-0.13672,51.46483,-0.13838,False,0.677
0,cycling,2.0,0.324,6.2,34.0,36.0,51.46756,-0.13672,51.47029,-0.13506,False,0.677
0,cycling,2.0,0.32,6.2,34.0,36.0,51.46756,-0.13672,51.46778,-0.13211,False,0.677
1,cycling,2.0,0.324,6.2,28.0,26.0,51.51661,-0.16526,51.51388,-0.16691,False,0.838
1,cycling,2.0,0.324,6.2,63.0,65.0,51.57178,-0.11823,51.57451,-0.11657,False,0.838
0,cycling,2.0,0.32,6.2,98.0,100.0,51.53426,-0.1276,51.53447,-0.12298,False,0.677
4,cycling,2.0,0.324,6.2,117.0,119.0,51.50115,-0.09837,51.49842,-0.10003,True,0.547
4,cycling,2.0,0.324,6.2,115.0,117.0,51.49866,-0.0371,51.50138,-0.03544,True,0.547
4,cycling,2.0,0.32,6.2,115.0,117.0,51.49866,-0.0371,51.49887,-0.03248,True,0.547
0,cycling,2.0,0.347,5.8,115.0,113.0,51.56062,-0.18792,51.55811,-0.18495,True,0.677
5,cycling,2.0,0.325,6.2,56.0,58.0,51.40836,-0.15469,51.40563,-0.15634,False,0.783
5,cycling,2.0,0.346,5.8,103.0,101.0,51.528,-0.03267,51.53052,-0.03562,False,0.783
5,cycling,2.0,0.32,6.2,103.0,105.0,51.528,-0.03267,51.52821,-0.02805,False,0.783
5,cycling,2.0,0.324,6.2,45.0,43.0,51.46023,-0.12324,51.4575,-0.12489,False,0.783
5,cycling,2.0,0.347,5.8,24.0,22.0,51.45578,-0.1618,51.4583,-0.16476,False,0.783
5,cycling,2.0,0.321,6.2,24.0,22.0,51.45578,-0.1618,51.45557,-0.16641,False,0.783
5,cycling,2.0,0.321,6.2,24.0,26.0,51.45578,-0.1618,51.456,-0.15718,False,0.783
5,cycling,2.0,0.347,5.8,89.0,87.0,51.55703,-0.20807,51.55452,-0.2051,False,0.783
5,cycling,2.0,0.324,6.2,87.0,89.0,51.55244,-0.19289,51.55517,-0.19123,False,0.783
5,cycling,2.0,0.324,6.2,89.0,91.0,51.55688,-0.15425,51.55961,-0.1526,False,0.783
5,cycling,2.0,0.32,6.2,89.0,91.0,51.55688,-0.15425,51.55709,-0.14963,False,0.783
0,cycling,2.0,0.347,5.8,88.0,90.0,51.52602,-0.19097,51.52853,-0.19393,False,0.677
0,cycling,2.0,0.321,6.2,88.0,90.0,51.52602,-0.19097,51.5258,-0.19559,False,0.677
0,cycling,2.0,0.346,5.8,97.0,99.0,51.51102,-0.05648,51.51354,-0.05943,False,0.677
4,cycling,2.0,0.324,6.2,35.0,37.0,51.5858,0.01611,51.58308,0.01444,False,0.547
3,walking,2.0,0.324,6.2,64.0,62.0,51.56656,-0.05853,51.56383,-0.06019,False,0.302
1,cycling,2.0,0.346,5.8,94.0,92.0,51.5301,-0.04485,51.52758,-0.0419,False,0.838
1,cycling,2.0,0.324,6.2,82.0,80.0,51.46382,-0.10313,51.46655,-0.10147,False,0.838
1,cycling,2.0,0.347,5.8,37.0,35.0,51.56062,-0.18792,51.55811,-0.18495,False,0.838
1,cycling,2.0,0.324,6.2,37.0,35.0,51.56062,-0.18792,51.55789,-0.18958,False,0.838
0,cycling,2.0,0.321,6.2,20.0,22.0,51.41656,-0.14972,51.41677,-0.14511,False,0.677
5,cycling,2.0,0.324,6.2,86.0,88.0,51.53135,-0.0755,51.53407,-0.07384,False,0.783
5,cycling,2.0,0.32,6.2,93.0,91.0,51.56399,-0.17239,51.56378,-0.17701,False,0.783
5,cycling,2.0,0.32,6.2,45.0,47.0,51.51431,-0.15768,51.51453,-0.15306,False,0.783
0,cycling,2.0,0.324,6.2,84.0,82.0,51.49781,-0.05555,51.49509,-0.05721,False,0.677
0,cycling,2.0,0.324,6.2,98.0,100.0,51.53174,-0.12464,51.53447,-0.12298,False,0.677
0,cycling,2.0,0.32,6.2,98.0,96.0,51.53174,-0.12464,51.53153,-0.12926,False,0.677
4,cycling,2.0,0.324,6.2,80.0,82.0,51.57347,-0.08126,51.57075,-0.08292,False,0.547
3,walking,2.0,0.324,6.2,94.0,92.0,51.52777,0.02104,51.5305,0.0227,False,0.302
0,cycling,2.0,0.324,6.2,44.0,42.0,51.46382,-0.10313,51.46109,-0.10479,False,0.677
0,cycling,2.0,0.324,6.2,26.0,24.0,51.45937,-0.14169,51.45664,-0.14334,False,0.677
5,cycling,2.0,0.321,6.2,31.0,33.0,51.50354,-0.21807,51.50332,-0.22269,False,0.783
1,cycling,2.0,0.324,6.2,45.0,43.0,51.53907,-0.13814,51.53635,-0.1398,False,0.838
1,cycling,2.0,0.321,6.2,57.0,55.0,51.47841,-0.18844,51.47862,-0.18382,False,0.838
5,cycling,2.0,0.324,6.2,81.0,83.0,51.52841,-0.08178,51.53114,-0.08012,False,0.783
1,cycling,2.0,0.324,6.2,28.0,30.0,51.5141,-0.1623,51.51137,-0.16395,False,0.838
1,cycling,2.0,0.32,6.2,28.0,26.0,51.5141,-0.1623,51.51388,-0.16691,False,0.838
0,cycling,2.0,0.347,5.8,86.0,88.0,51.52264,-0.20649,51.52515,-0.20945,False,0.677
0,cycling,2.0,0.347,5.8,66.0,68.0,51.50081,-0.21973,51.50332,-0.22269,False,0.677
0,cycling,2.0,0.346,5.8,106.0,108.0,51.5481,-0.11468,51.55062,-0.11765,False,0.677
0,cycling,2.0,0.324,6.2,106.0,108.0,51.5481,-0.11468,51.54538,-0.11634,False,0.677
0,cycling,2.0,0.347,5.8,114.0,116.0,51.55415,-0.15591,51.55667,-0.15888,True,0.677
3,walking,2.0,0.346,5.8,69.0,71.0,51.56907,-0.06149,51.57159,-0.06444,False,0.302
3,walking,2.0,0.324,6.2,66.0,64.0,51.55982,0.02716,51.5571,0.0255,False,0.302
0,cycling,2.0,0.32,6.2,114.0,112.0,51.55415,-0.15591,51.55437,-0.15129,True,0.677
0,cycling,2.0,0.346,5.8,86.0,84.0,51.51981,-0.09599,51.5173,-0.09304,False,0.677
3,walking,2.0,0.324,6.2,80.0,82.0,51.54288,-0.05501,51.54016,-0.05667,False,0.302
5,cycling,2.0,0.347,5.8,28.0,26.0,51.45348,-0.15423,51.456,-0.15718,False,0.783
5,cycling,2.0,0.347,5.8,87.0,85.0,51.56083,-0.1833,51.55832,-0.18033,False,0.783
5,cycling,2.0,0.324,6.2,87.0,85.0,51.56083,-0.1833,51.55811,-0.18495,False,0.783
5,cycling,2.0,0.324,6.2,73.0,75.0,51.51772,-0.0838,51.52045,-0.08214,False,0.783
5,cycling,2.0,0.346,5.8,92.0,94.0,51.53219,-0.05704,51.53471,-0.05999,False,0.783
5,cycling,2.0,0.346,5.8,92.0,94.0,51.53219,-0.05704,51.52968,-0.05408,False,0.783
1,cycling,2.0,0.324,6.2,29.0,31.0,51.50081,-0.21973,51.49808,-0.22138,False,0.838
0,cycling,2.0,0.324,6.2,51.0,49.0,51.4613,-0.10017,51.45857,-0.10183,False,0.677
4,cycling,2.0,0.346,5.8,105.0,107.0,51.48042,-0.03027,51.48293,-0.03322,False,0.547
4,cycling,2.0,0.324,6.2,105.0,107.0,51.48042,-0.03027,51.47769,-0.03193,False,0.547
4,cycling,2.0,0.346,5.8,62.0,64.0,51.56425,-0.05095,51.56677,-0.05391,False,0.547
0,cycling,2.0,0.347,5.8,57.0,55.0,51.47767,-0.09023,51.48018,-0.09318,False,0.677
4,cycling,2.0,0.324,6.2,33.0,31.0,51.53928,0.04153,51.53656,0.03987,False,0.547
4,cycling,2.0,0.346,5.8,28.0,26.0,51.54976,0.03896,51.55228,0.03601,False,0.547
0,cycling,2.0,0.324,6.2,47.0,45.0,51.48157,-0.17755,51.47884,-0.17921,False,0.677
0,cycling,2.0,0.321,6.2,47.0,49.0,51.48157,-0.17755,51.48135,-0.18217,False,0.677
0,cycling,2.0,0.32,6.2,37.0,39.0,51.43739,-0.10125,51.4376,-0.09664,False,0.677
1,cycling,2.0,0.32,6.2,75.0,77.0,51.49339,-0.09412,51.49361,-0.0895,False,0.838
1,cycling,2.0,0.347,5.8,28.0,30.0,51.5141,-0.1623,51.51158,-0.15933,False,0.838
1,cycling,2.0,0.324,6.2,8.0,10.0,51.53334,-0.20448,51.53607,-0.20283,False,0.838
4,cycling,2.0,0.32,6.2,62.0,64.0,51.56425,-0.05095,51.56404,-0.05557,False,0.547
4,cycling,2.0,0.32,6.2,62.0,60.0,51.56425,-0.05095,51.56446,-0.04633,False,0.547
4,cycling,2.0,0.324,6.2,52.0,54.0,51.5655,-0.02325,51.56278,-0.02491,False,0.547
4,cycling,2.0,0.346,5.8,64.0,62.0,51.54917,-0.03322,51.55168,-0.03617,False,0.547
4,cycling,2.0,0.32,6.2,64.0,62.0,51.54917,-0.03322,51.54896,-0.03784,False,0.547
0,cycling,2.0,0.324,6.2,65.0,67.0,51.47076,-0.06753,51.47349,-0.06587,False,0.677
0,cycling,2.0,0.324,6.2,99.0,101.0,51.53334,-0.20448,51.53607,-0.20283,False,0.677
0,cycling,2.0,0.321,6.2,86.0,84.0,51.52264,-0.20649,51.52243,-0.21111,False,0.677
5,cycling,2.0,0.346,5.8,103.0,105.0,51.52569,-0.0251,51.52821,-0.02805,False,0.783
5,cycling,2.0,0.346,5.8,103.0,105.0,51.52569,-0.0251,51.52318,-0.02215,False,0.783
5,cycling,2.0,0.321,6.2,17.0,19.0,51.457,-0.19244,51.45678,-0.19706,False,0.783
5,cycling,2.0,0.324,6.2,41.0,43.0,51.45478,-0.12655,51.4575,-0.12489,False,0.783
4,cycling,2.0,0.32,6.2,85.0,83.0,51.49677,-0.02031,51.49698,-0.0157,False,0.547
4,cycling,2.0,0.32,6.3,16.0,14.0,51.5531,0.05447,51.5533,0.05908,False,0.547
0,cycling,2.0,0.32,6.2,65.0,67.0,51.47076,-0.06753,51.47097,-0.06292,False,0.677
3,walking,2.0,0.346,5.8,49.0,51.0,51.57263,-0.04135,51.57515,-0.0443,False,0.302
3,walking,2.0,0.324,6.2,68.0,70.0,51.56362,-0.06481,51.5609,-0.06647,False,0.302
3,walking,2.0,0.324,6.2,99.0,101.0,51.52798,0.02565,51.52526,0.02399,False,0.302
0,cycling,2.0,0.346,5.8,84.0,86.0,51.51227,-0.08712,51.50975,-0.08417,False,0.677
0,cycling,2.0,0.32,6.2,84.0,82.0,51.51227,-0.08712,51.51206,-0.09174,False,0.677
0,cycling,2.0,0.32,6.2,85.0,87.0,51.50054,-0.05389,51.50075,-0.04928,False,0.677
3,walking,2.0,0.324,6.2,76.0,74.0,51.55751,0.03473,51.55479,0.03306,False,0.302
1,cycling,2.0,0.347,5.8,94.0,92.0,51.43502,-0.15197,51.43754,-0.15493,False,0.838
1,cycling,2.0,0.321,6.2,94.0,92.0,51.43502,-0.15197,51.43481,-0.15659,False,0.838
1,cycling,2.0,0.324,6.2,89.0,91.0,51.56572,-0.07701,51.56844,-0.07534,False,0.838
5,cycling,2.0,0.324,6.2,82.0,84.0,51.53093,-0.08474,51.5282,-0.0864,False,0.783
5,cycling,2.0,0.324,6.2,47.0,45.0,51.5245,-0.22332,51.52177,-0.22497,False,0.783
5,cycling,2.0,0.325,6.2,15.0,13.0,51.45743,-0.18321,51.46016,-0.18156,False,0.783
1,cycling,2.0,0.346,5.8,117.0,119.0,51.54831,0.00666,51.55083,0.00371,True,0.838
1,cycling,2.0,0.346,5.8,117.0,119.0,51.54831,0.00666,51.5458,0.00961,True,0.838
5,cycling,2.0,0.324,6.2,92.0,90.0,51.55409,-0.21435,51.55682,-0.21269,False,0.783
5,cycling,2.0,0.346,5.8,101.0,99.0,51.56131,-0.11563,51.55879,-0.11267,False,0.783
5,cycling,2.0,0.324,6.2,101.0,103.0,51.56131,-0.11563,51.56403,-0.11397,False,0.783
5,cycling,2.0,0.347,5.8,44.0,42.0,51.51201,-0.1501,51.5095,-0.14714,False,0.783
5,cycling,2.0,0.324,6.2,55.0,57.0,51.46927,-0.09981,51.472,-0.09816,False,0.783
5,cycling,2.0,0.347,5.8,88.0,86.0,51.55854,-0.17571,51.55602,-0.17274,False,0.783
4,cycling,2.0,0.324,6.2,106.0,104.0,51.4779,-0.02732,51.48063,-0.02566,False,0.547
0,cycling,2.0,0.346,5.8,103.0,105.0,51.51165,-0.04263,51.51417,-0.04559,False,0.677
0,cycling,2.0,0.347,5.8,74.0,72.0,51.5164,-0.16988,51.51388,-0.16691,False,0.677
0,cycling,2.0,0.324,6.2,74.0,72.0,51.5164,-0.16988,51.51367,-0.17153,False,0.677
0,cycling,2.0,0.321,6.2,45.0,43.0,51.47186,-0.21483,51.47208,-0.21021,False,0.677
4,cycling,2.0,0.32,6.2,57.0,59.0,51.56237,-0.03414,51.56216,-0.03876,False,0.547
4,cycling,2.0,0.32,6.2,57.0,55.0,51.56237,-0.03414,51.56257,-0.02953,False,0.547
4,cycling,2.0,0.346,5.8,14.0,16.0,51.57316,0.0892,51.57568,0.08625,False,0.547
1,cycling,2.0,0.32,6.2,84.0,82.0,51.4613,-0.10017,51.46109,-0.10479,False,0.838
1,cycling,2.0,0.321,6.2,88.0,86.0,51.45686,-0.13873,51.45707,-0.13412,False,0.838
1,cycling,2.0,0.324,6.2,95.0,93.0,51.4953,-0.0526,51.49257,-0.05426,False,0.838
1,cycling,2.0,0.346,5.8,77.0,75.0,51.49088,-0.09116,51.49339,-0.09412,False,0.838
3,walking,2.0,0.346,5.8,91.0,93.0,51.54979,-0.07773,51.55231,-0.08069,False,0.302
3,walking,2.0,0.346,5.8,91.0,93.0,51.54979,-0.07773,51.54728,-0.07478,False,0.302
3,walking,2.0,0.324,6.2,74.0,76.0,51.56614,-0.06777,51.56342,-0.06943,False,0.302
3,walking,2.0,0.324,6.2,115.0,113.0,51.56126,0.05947,51.56398,0.06113,True,0.302
4,cycling,2.0,0.324,6.2,58.0,60.0,51.51437,0.01733,51.51164,0.01567,False,0.547
4,cycling,2.0,0.32,6.3,58.0,60.0,51.51437,0.01733,51.51416,0.01272,False,0.547
4,cycling,2.0,0.346,5.8,13.0,11.0,51.55433,0.08215,51.55684,0.0792,False,0.547
4,cycling,2.0,0.32,6.3,13.0,11.0,51.55433,0.08215,51.55412,0.07754,False,0.547
4,cycling,2.0,0.324,6.2,70.0,72.0,51.51312,-0.01034,51.51039,-0.012,False,0.547
0,cycling,2.0,0.347,5.8,42.0,40.0,51.46842,-0.11827,51.4659,-0.11531,False,0.677
0,cycling,2.0,0.324,6.2,42.0,40.0,51.46842,-0.11827,51.46569,-0.11992,False,0.677
1,cycling,2.0,0.321,6.2,8.0,6.0,51.53334,-0.20448,51.53312,-0.20911,False,0.838
5,cycling,2.0,0.346,5.8,105.0,103.0,51.52821,-0.02805,51.53072,-0.03101,False,0.783
5,cycling,2.0,0.324,6.2,105.0,103.0,51.52821,-0.02805,51.52549,-0.02971,False,0.783
5,cycling,2.0,0.324,6.2,97.0,95.0,51.52989,-0.04947,51.52716,-0.05113,False,0.783
1,cycling,2.0,0.347,5.8,71.0,69.0,51.47954,-0.10702,51.48206,-0.10998,False,0.838
1,cycling,2.0,0.347,5.8,71.0,73.0,51.47954,-0.10702,51.47703,-0.10407,False,0.838
3,walking,2.0,0.346,5.8,118.0,116.0,51.55922,-0.10343,51.5567,-0.10047,True,0.302
3,walking,2.0,0.324,6.2,43.0,41.0,51.56719,-0.04467,51.56991,-0.04301,False,0.302
0,cycling,2.0,0.325,6.2,5.0,3.0,51.43732,-0.15954,51.43459,-0.1612,False,0.677
0,cycling,2.0,0.32,6.2,110.0,108.0,51.5504,-0.12226,51.55062,-0.11765,True,0.677
4,cycling,2.0,0.324,6.2,93.0,91.0,51.50305,-0.05684,51.50578,-0.05518,False,0.547
4,cycling,2.0,0.346,5.8,119.0,117.0,51.49864,-0.09542,51.50115,-0.09837,True,0.547
0,cycling,2.0,0.324,6.2,42.0,44.0,51.4636,-0.10774,51.46633,-0.10608,False,0.677
0,cycling,2.0,0.32,6.2,42.0,44.0,51.4636,-0.10774,51.46382,-0.10313,False,0.677
0,cycling,2.0,0.324,6.2,33.0,31.0,51.46232,-0.13542,51.45959,-0.13707,False,0.677
1,cycling,2.0,0.347,5.8,84.0,82.0,51.4613,-0.10017,51.46382,-0.10313,False,0.838
1,cycling,2.0,0.324,6.2,84.0,82.0,51.4613,-0.10017,51.46403,-0.09852,False,0.838
4,cycling,2.0,0.346,5.8,110.0,112.0,51.55816,-0.12653,51.55564,-0.12357,True,0.547
0,cycling,2.0,0.32,6.2,101.0,103.0,51.51144,-0.04725,51.51165,-0.04263,False,0.677
0,cycling,2.0,0.324,6.2,100.0,98.0,51.53699,-0.12594,51.53426,-0.1276,False,0.677
4,cycling,2.0,0.346,5.8,76.0,78.0,51.51941,-0.04688,51.51689,-0.04393,False,0.547
0,cycling,2.0,0.324,6.2,82.0,80.0,51.4976,-0.06016,51.49488,-0.06182,False,0.677
0,cycling,2.0,0.32,6.2,82.0,84.0,51.4976,-0.06016,51.49781,-0.05555,False,0.677
0,cycling,2.0,0.347,5.8,70.0,68.0,51.50511,-0.12737,51.5026,-0.12441,False,0.677
0,cycling,2.0,0.324,6.2,70.0,68.0,51.50511,-0.12737,51.50239,-0.12902,False,0.677
0,cycling,2.0,0.32,6.2,98.0,100.0,51.53468,-0.11836,51.53447,-0.12298,False,0.677
0,cycling,2.0,0.32,6.2,98.0,96.0,51.53468,-0.11836,51.5349,-0.11374,False,0.677
0,cycling,2.0,0.347,5.8,112.0,110.0,51.54569,-0.22394,51.54317,-0.22097,True,0.677
4,cycling,2.0,0.346,5.8,30.0,28.0,51.53677,0.04448,51.53425,0.04743,False,0.547
1,cycling,2.0,0.347,5.8,24.0,26.0,51.5164,-0.16988,51.51388,-0.16691,False,0.838
1,cycling,2.0,0.324,6.2,24.0,26.0,51.5164,-0.16988,51.51367,-0.17153,False,0.838
1,cycling,2.0,0.324,6.2,52.0,54.0,51.48386,-0.18513,51.48114,-0.18678,False,0.838
1,cycling,2.0,0.324,6.2,52.0,50.0,51.48386,-0.18513,51.48659,-0.18347,False,0.838
3,walking,2.0,0.324,6.2,106.0,104.0,51.51898,0.00221,51.52171,0.00387,False,0.302
3,walking,2.0,0.324,6.2,72.0,74.0,51.54077,0.01551,51.53804,0.01385,False,0.302
1,cycling,2.0,0.324,6.2,87.0,89.0,51.51354,-0.05943,51.51626,-0.05777,False,0.838
5,cycling,2.0,0.346,5.8,106.0,108.0,51.5586,-0.0589,51.55608,-0.05594,False,0.783
5,cycling,2.0,0.32,6.2,106.0,108.0,51.5586,-0.0589,51.55881,-0.05428,False,0.783
5,cycling,2.0,0.347,5.8,41.0,43.0,51.51008,-0.19166,51.51259,-0.19463,False,0.783
1,cycling,2.0,0.347,5.8,80.0,82.0,51.4636,-0.10774,51.46109,-0.10479,False,0.838
1,cycling,2.0,0.324,6.2,80.0,78.0,51.4636,-0.10774,51.46633,-0.10608,False,0.838
1,cycling,2.0,0.32,6.2,80.0,82.0,51.4636,-0.10774,51.46382,-0.10313,False,0.838
0,cycling,2.0,0.347,5.8,107.0,109.0,51.54346,-0.15792,51.54597,-0.16089,True,0.677
3,walking,2.0,0.324,6.2,84.0,82.0,51.5439,0.02641,51.54118,0.02474,False,0.302
4,cycling,2.0,0.346,5.8,95.0,97.0,51.56969,-0.10603,51.57221,-0.10899,False,0.547
4,cycling,2.0,0.346,5.8,95.0,93.0,51.56969,-0.10603,51.56718,-0.10307,False,0.547
4,cycling,2.0,0.324,6.2,95.0,93.0,51.56969,-0.10603,51.57242,-0.10437,False,0.547
4,cycling,2.0,0.32,6.2,95.0,93.0,51.56969,-0.10603,51.5699,-0.10141,False,0.547
4,cycling,2.0,0.32,6.3,40.0,42.0,51.58811,0.00854,51.5879,0.00392,False,0.547
0,cycling,2.0,0.347,5.8,29.0,31.0,51.4621,-0.14003,51.45959,-0.13707,False,0.677
0,cycling,2.0,0.325,6.2,48.0,46.0,51.47962,-0.2191,51.47688,-0.22076,False,0.677
0,cycling,2.0,0.321,6.2,48.0,50.0,51.47962,-0.2191,51.47983,-0.21449,False,0.677
0,cycling,2.0,0.321,6.2,100.0,98.0,51.53901,-0.19655,51.53923,-0.19193,False,0.677
5,cycling,2.0,0.346,5.8,101.0,103.0,51.52276,-0.03138,51.52528,-0.03433,False,0.783
5,cycling,2.0,0.324,6.2,101.0,103.0,51.52276,-0.03138,51.52549,-0.02971,False,0.783
5,cycling,2.0,0.32,6.2,101.0,103.0,51.52276,-0.03138,51.52297,-0.02676,False,0.783
5,cycling,2.0,0.32,6.2,42.0,44.0,51.45499,-0.12194,51.4552,-0.11732,False,0.783
